brand,model,year,price,mileage,fuelType,transmission,engineSize
Daihatsu,Sigra,2018,"Rp118,000,000","88,473",Bensin,Automatic,1200
Daihatsu,Sigra,2017,"Rp100,000,000","108,919",Bensin,Manual,1200
Daihatsu,Sigra,2021,"Rp130,000,000","38,000",Bensin,Automatic,1200
Daihatsu,Sigra,2017,"Rp113,000,000","120,176",Bensin,Automatic,1200
Daihatsu,Xenia,2019,"Rp175,000,000","22,722",Bensin,Manual,1300
Daihatsu,Xenia,2021,"Rp150,000,000","72,866",Bensin,Manual,1300
Daihatsu,Xenia,2018,"Rp158,000,000","130,000",Bensin,Manual,1300
Daihatsu,Xenia,2007,"Rp83,000,000","165,000",Bensin,Manual,1300
Daihatsu,Xenia,2011,"Rp99,000,000","65,000",Bensin,Manual,1300
Daihatsu,Xenia,2020,"Rp174,000,000","34,478",Bensin,Manual,1300
Daihatsu,Gran max,2017,"Rp90,000,000","45,000",Bensin,Manual,1300
Daihatsu,Xenia,2015,"Rp65,000,000","79,000",Bensin,Manual,1300
Daihatsu,Xenia,2007,"Rp70,000,000","160,000",Bensin,Manual,1300
Daihatsu,Gran max,2020,"Rp95,000,000","25,000",Bensin,Manual,1300
Daihatsu,Gran max,2023,"Rp135,000,000","26,556",Bensin,Manual,1500
Daihatsu,Gran max,2020,"Rp99,000,000","65,000",Bensin,Manual,1300
Daihatsu,Gran max,2018,"Rp120,000,000","82,232",Bensin,Manual,1500
Daihatsu,Xenia,2016,"Rp135,000,000","170,000",Bensin,Manual,1300
Daihatsu,Terios,2017,"Rp168,000,000","80,000",Bensin,Automatic,1500
Daihatsu,Xenia,2018,"Rp130,000,000","95,023",Bensin,Manual,1300
Daihatsu,Terios,2018,"Rp184,000,000","41,421",Bensin,Manual,1500
Daihatsu,Ayla,2017,"Rp110,000,000","28,723",Bensin,Manual,1000
Daihatsu,Ayla,2024,"Rp145,000,000","1,000",Bensin,Automatic,1200
Daihatsu,Terios,2014,"Rp130,000,000","102,000",Bensin,Manual,1500
Daihatsu,Terios,2015,"Rp168,000,000","84,000",Bensin,Manual,1500
Daihatsu,Ayla,2023,"Rp148,000,000","18,180",Bensin,Automatic,1200
Daihatsu,Terios,2020,"Rp205,000,000","32,172",Bensin,Manual,1500
Daihatsu,Terios,2014,"Rp135,000,000","212,690",Bensin,Manual,1500
Daihatsu,Terios,2012,"Rp120,000,000","100,000",Bensin,Manual,1500
Daihatsu,Ayla,2022,"Rp225,000,000","470,000",Bensin,Automatic,1200
Daihatsu,Ayla,2021,"Rp120,000,000","3,000",Bensin,Manual,1200
Daihatsu,Ayla,2013,"Rp79,000,000","113,000",Bensin,Manual,1000
Daihatsu,Xenia,2018,"Rp135,000,000","120,000",Bensin,Manual,1300
Daihatsu,Terios,2018,"Rp175,000,000","32,659",Bensin,Manual,1500
Daihatsu,Ayla,2022,"Rp110,000,000","47,000",Bensin,Manual,1200
Daihatsu,Ayla,2018,"Rp125,000,000","55,000",Bensin,Manual,1000
Daihatsu,Terios,2015,"Rp130,000,000","58,000",Bensin,Manual,1500
Daihatsu,Ayla,2019,"Rp95,000,000","92,000",Bensin,Manual,1000
Daihatsu,Xenia,2017,"Rp147,000,000","50,000",Bensin,Manual,1300
Daihatsu,Ayla,2013,"Rp81,000,000","113,000",Bensin,Manual,1000
Daihatsu,Terios,2016,"Rp150,000,000","100,000",Bensin,Automatic,1500
Daihatsu,Ayla,2022,"Rp125,000,000","40,000",Bensin,Automatic,1200
Daihatsu,Ayla,2019,"Rp125,000,000","88,000",Bensin,Automatic,1000
Daihatsu,Ayla,2016,"Rp106,000,000","30,000",Bensin,Manual,1000
Daihatsu,Terios,2023,"Rp218,000,000","18,581",Bensin,Manual,1500
Daihatsu,Xenia,2017,"Rp145,000,000","60,000",Bensin,Manual,1300
Daihatsu,Terios,2014,"Rp170,000,000","25,000",Bensin,Manual,1500
Daihatsu,Ayla,2024,"Rp100,000,000","18,000",Bensin,Manual,1200
Daihatsu,Ayla,2024,"Rp105,000,000","116,000",Bensin,Manual,1200
Daihatsu,Ayla,2017,"Rp88,000,000","97,865",Bensin,Manual,1000
Daihatsu,Xenia,2013,"Rp135,000,000","110,000",Bensin,Manual,1300
Daihatsu,Ayla,2019,"Rp90,000,000","25,837",Bensin,Manual,1000
Daihatsu,Xenia,2014,"Rp135,000,000","80,000",Bensin,Manual,1300
Daihatsu,Ayla,2017,"Rp148,000,000","50,000",Bensin,Manual,1000
Daihatsu,Xenia,2010,"Rp105,000,000","123,456",Bensin,Manual,1300
Daihatsu,Terios,2013,"Rp138,000,000","123,000",Bensin,Manual,1500
Daihatsu,Gran max,2017,"Rp160,000,000","50,468",Bensin,Manual,1300
Daihatsu,Ayla,2018,"Rp115,000,000","123,456",Bensin,Manual,1000
Daihatsu,Ayla,2018,"Rp135,000,000","10,000",Bensin,Manual,1000
Daihatsu,Xenia,2015,"Rp115,000,000","100,000",Bensin,Manual,1300
Daihatsu,Ayla,2017,"Rp120,000,000","82,000",Bensin,Manual,1000
Daihatsu,Ayla,2016,"Rp98,000,000","72,000",Bensin,Manual,1000
Daihatsu,Xenia,2013,"Rp118,000,000","80,000",Bensin,Manual,1300
Daihatsu,Ayla,2014,"Rp60,000,000","50,000",Bensin,Manual,1000
Daihatsu,Terios,2012,"Rp125,000,000","131,000",Bensin,Manual,1500
Daihatsu,Terios,2018,"Rp213,000,000","50,000",Bensin,Manual,1500
Daihatsu,Xenia,2015,"Rp125,000,000","135,000",Bensin,Manual,1300
Daihatsu,Xenia,2011,"Rp90,000,000","125,000",Bensin,Manual,1300
Daihatsu,Terios,2022,"Rp205,000,000","80,000",Bensin,Manual,1500
Daihatsu,Xenia,2021,"Rp217,000,000","3,000",Bensin,Automatic,1300
Daihatsu,Xenia,2018,"Rp160,000,000","95,000",Bensin,Manual,1300
Daihatsu,Terios,2014,"Rp158,000,000","10,000",Bensin,Manual,1500
Daihatsu,Xenia,2013,"Rp130,000,000","65,000",Bensin,Manual,1300
Daihatsu,Xenia,2014,"Rp122,000,000","2,014",Bensin,Manual,1300
Daihatsu,Ayla,2014,"Rp95,000,000","83,754",Bensin,Automatic,1000
Daihatsu,Xenia,2012,"Rp110,000,000","100,000",Bensin,Manual,1300
Daihatsu,Xenia,2013,"Rp110,000,000","140,000",Bensin,Manual,1300
Daihatsu,Terios,2022,"Rp225,000,000","6,000",Bensin,Automatic,1500
Daihatsu,Ayla,2021,"Rp135,000,000","23,000",Bensin,Manual,1200
Daihatsu,Ayla,2015,"Rp98,000,000","88,000",Bensin,Manual,1000
Daihatsu,Ayla,2018,"Rp120,000,000","50,840",Bensin,Manual,1000
Daihatsu,Ayla,2015,"Rp90,000,000","50,000",Bensin,Manual,1000
Daihatsu,Terios,2022,"Rp220,000,000","15,000",Bensin,Manual,1500
Daihatsu,Xenia,2011,"Rp100,000,000","137,230",Bensin,Manual,1300
Daihatsu,Ayla,2016,"Rp85,000,000","47,000",Bensin,Manual,1000
Daihatsu,Ayla,2018,"Rp115,000,000","47,000",Bensin,Manual,1000
Daihatsu,Terios,2013,"Rp140,000,000","65,000",Bensin,Manual,1500
Daihatsu,Terios,2014,"Rp117,000,000","127,500",Bensin,Manual,1500
Daihatsu,Ayla,2016,"Rp100,000,000","105,000",Bensin,Automatic,1000
Daihatsu,Terios,2020,"Rp110,000,000","21,038",Bensin,Manual,1500
Daihatsu,Terios,2020,"Rp115,000,000","32,298",Bensin,Manual,1500
Daihatsu,Xenia,2019,"Rp70,000,000","32,179",Bensin,Manual,1300
Daihatsu,Ayla,2016,"Rp149,000,000","75,000",Bensin,Manual,1000
Daihatsu,Terios,2014,"Rp70,000,000","7,552",Bensin,Manual,1500
Daihatsu,Ayla,2014,"Rp78,000,000","51,700",Bensin,Manual,1000
Daihatsu,Ayla,2014,"Rp88,000,000","55,000",Bensin,Manual,1000
Daihatsu,Ayla,2017,"Rp98,000,000","46,857",Bensin,Automatic,1000
Daihatsu,Ayla,2022,"Rp120,000,000","40,000",Bensin,Manual,1200
Daihatsu,Terios,2018,"Rp185,000,000","49,897",Bensin,Manual,1500
Daihatsu,Ayla,2022,"Rp118,000,000","20,000",Bensin,Manual,1200
Daihatsu,Ayla,2018,"Rp110,000,000","60,000",Bensin,Manual,1000
Daihatsu,Terios,2021,"Rp225,000,000","21,435",Bensin,Automatic,1500
Daihatsu,Xenia,2008,"Rp80,000,000","300,000",Bensin,Manual,1300
Daihatsu,Xenia,2008,"Rp92,000,000","123,456",Bensin,Manual,1300
Daihatsu,Terios,2013,"Rp155,000,000","113,000",Bensin,Manual,1500
Daihatsu,Terios,2020,"Rp212,000,000","24,000",Bensin,Automatic,1500
Daihatsu,Terios,2021,"Rp204,000,000","20,000",Bensin,Manual,1500
Daihatsu,Terios,2018,"Rp195,000,000","28,000",Bensin,Automatic,1500
Daihatsu,Terios,2015,"Rp135,000,000","100,000",Bensin,Manual,1500
Daihatsu,Ayla,2022,"Rp115,000,000","14,000",Bensin,Manual,1200
Daihatsu,Terios,2021,"Rp215,000,000","10,300",Bensin,Automatic,1500
Daihatsu,Terios,2015,"Rp135,000,000","126,000",Bensin,Manual,1500
Daihatsu,Terios,2015,"Rp165,000,000","90,000",Bensin,Manual,1500
Daihatsu,Ayla,2013,"Rp82,000,000","80,000",Bensin,Manual,1000
Daihatsu,Ayla,2013,"Rp68,000,000","70,000",Bensin,Manual,1000
Daihatsu,Terios,2013,"Rp120,000,000","100,000",Bensin,Manual,1500
Daihatsu,Terios,2012,"Rp120,000,000","70,000",Bensin,Manual,1500
Daihatsu,Xenia,2019,"Rp180,000,000","25,000",Bensin,Automatic,1300
Daihatsu,Ayla,2018,"Rp75,000,000","28,000",Bensin,Manual,1000
Daihatsu,Terios,2018,"Rp215,000,000","32,000",Bensin,Automatic,1500
Daihatsu,Ayla,2016,"Rp115,000,000","15,000",Bensin,Manual,1000
Daihatsu,Xenia,2015,"Rp142,000,000","30,000",Bensin,Manual,1300
Daihatsu,Ayla,2016,"Rp99,000,000","96,000",Bensin,Manual,1000
Daihatsu,Ayla,2016,"Rp115,000,000","70,000",Bensin,Manual,1000
Daihatsu,Terios,2017,"Rp155,000,000","49,000",Bensin,Automatic,1500
Daihatsu,Terios,2015,"Rp160,000,000","65,000",Bensin,Automatic,1500
Daihatsu,Ayla,2020,"Rp120,000,000","18,292",Bensin,Manual,1200
Daihatsu,Terios,2020,"Rp170,000,000","32,179",Bensin,Manual,1500
Daihatsu,Terios,2020,"Rp175,000,000","36,200",Bensin,Manual,1500
Daihatsu,Terios,2020,"Rp187,000,000","35,479",Bensin,Manual,1500
Daihatsu,Terios,2020,"Rp180,000,000","32,459",Bensin,Manual,1500
Daihatsu,Terios,2020,"Rp190,000,000","35,570",Bensin,Manual,1500
Daihatsu,Xenia,2019,"Rp150,000,000","32,796",Bensin,Manual,1300
Daihatsu,Xenia,2019,"Rp150,000,000","32,751",Bensin,Manual,1300
Daihatsu,Xenia,2019,"Rp160,000,000","32,176",Bensin,Manual,1300
Daihatsu,Ayla,2016,"Rp90,000,000","32,515",Bensin,Manual,1000
Daihatsu,Terios,2016,"Rp160,000,000","56,821",Bensin,Manual,1500
Daihatsu,Terios,2020,"Rp190,000,000","32,175",Bensin,Manual,1500
Daihatsu,Terios,2019,"Rp200,000,000","35,309",Bensin,Automatic,1500
Daihatsu,Terios,2016,"Rp140,000,000","12,720",Bensin,Manual,1500
Daihatsu,Ayla,2021,"Rp100,000,000","9,032",Bensin,Manual,1200
Daihatsu,Terios,2019,"Rp180,000,000","35,309",Bensin,Automatic,1500
Daihatsu,Terios,2007,"Rp110,000,000","174,313",Bensin,Manual,1500
Daihatsu,Terios,2020,"Rp190,000,000","32,000",Bensin,Manual,1500
Daihatsu,Terios,2020,"Rp250,000,000","23,500",Bensin,Manual,1500
Daihatsu,Terios,2019,"Rp199,000,000","22,000",Bensin,Manual,1500
Daihatsu,Ayla,2018,"Rp98,000,000","21,044",Bensin,Manual,1000
Daihatsu,Xenia,2015,"Rp137,000,000","38,600",Bensin,Manual,1300
Daihatsu,Ayla,2021,"Rp145,000,000","30,000",Bensin,Automatic,1200
Daihatsu,Terios,2021,"Rp220,000,000","13,000",Bensin,Manual,1500
Daihatsu,Ayla,2020,"Rp120,000,000","18,292",Bensin,Automatic,1200
Daihatsu,Terios,2016,"Rp160,000,000","14,286",Bensin,Automatic,1500
Daihatsu,Xenia,2014,"Rp115,000,000","99,500",Bensin,Manual,1300
Daihatsu,Xenia,2017,"Rp168,000,000","80,000",Bensin,Manual,1300
Daihatsu,Terios,2020,"Rp165,000,000","32,568",Bensin,Manual,1500
Daihatsu,Terios,2018,"Rp180,000,000","8,536",Bensin,Manual,1500
Daihatsu,Ayla,2015,"Rp90,000,000","35,000",Bensin,Automatic,1000
Daihatsu,Terios,2011,"Rp115,000,000","47,300",Bensin,Manual,1500
Daihatsu,Ayla,2021,"Rp125,000,000","26,842",Bensin,Automatic,1200
Daihatsu,Terios,2020,"Rp215,000,000","21,000",Bensin,Manual,1500
Daihatsu,Sigra,2023,"Rp107,000,000",24000,Bensin,Manual,1200
Daihatsu,Sigra,2019,"Rp105,000,000",72000,Bensin,Manual,1200
Daihatsu,Gran max,2024,"Rp130,000,000",12000,Bensin,Manual,1500
Daihatsu,Xenia,2022,"Rp138,000,000",36000,Bensin,Manual,1300
Daihatsu,Xenia,2018,"Rp138,000,000",84000,Bensin,Manual,1300
Daihatsu,Gran max,2020,"Rp125,000,000",60000,Bensin,Manual,1500
Daihatsu,Sigra,2023,"Rp130,000,000",24000,Bensin,Manual,1200
Daihatsu,Gran max,2015,"Rp65,000,000",120000,Bensin,Manual,1500
Daihatsu,Xenia,2017,"Rp128,500,000",96000,Bensin,Manual,1300
Daihatsu,Ayla,2024,"Rp97,000,000",12000,Bensin,Manual,1000
Daihatsu,Sigra,2022,"Rp120,000,000",36000,Bensin,Manual,1200
Daihatsu,Ayla,2018,"Rp79,500,000",84000,Bensin,Manual,1000
Daihatsu,Xenia,2021,"Rp194,000,000",48000,Bensin,Automatic,1300
Daihatsu,Xenia,2023,"Rp185,000,000",24000,Bensin,Automatic,1300
Daihatsu,Gran max,2019,"Rp87,000,000",72000,Bensin,Manual,1500
Daihatsu,Sigra,2023,"Rp114,000,000",24000,Bensin,Manual,1200
Daihatsu,Terios,2019,"Rp180,000,000",72000,Bensin,Automatic,1500
Daihatsu,Sigra,2023,"Rp108,000,000",24000,Bensin,Manual,1200
Daihatsu,Gran max,2022,"Rp129,000,000",36000,Bensin,Manual,1500
Daihatsu,Sigra,2019,"Rp112,000,000",72000,Bensin,Manual,1200
Daihatsu,Sigra,2023,"Rp119,000,000",24000,Bensin,Manual,1200
Daihatsu,Xenia,2010,"Rp77,000,000",180000,Bensin,Manual,1300
Daihatsu,Terios,2012,"Rp115,000,000",156000,Bensin,Manual,1500
Daihatsu,Sigra,2018,"Rp97,500,000",84000,Bensin,Manual,1200
Daihatsu,Gran max,2023,"Rp144,000,000",24000,Bensin,Manual,1500
Daihatsu,Xenia,2021,"Rp157,000,000",48000,Bensin,Automatic,1300
Daihatsu,Sigra,2024,"Rp152,300,000",12000,Bensin,Automatic,1200
Daihatsu,Gran max,2018,"Rp98,500,000",84000,Bensin,Manual,1500
Daihatsu,Xenia,2018,"Rp150,000,000",84000,Bensin,Automatic,1300
Daihatsu,Gran max,2018,"Rp78,000,000",84000,Bensin,Manual,1500
Daihatsu,Gran max,2019,"Rp86,500,000",72000,Bensin,Manual,1500
Daihatsu,Gran max,2012,"Rp68,000,000",156000,Bensin,Manual,1500
Daihatsu,Terios,2023,"Rp235,000,000",24000,Bensin,Automatic,1500
Daihatsu,Xenia,2023,"Rp196,000,000",24000,Bensin,Automatic,1300
Daihatsu,Xenia,1993,"Rp75,000,000",384000,Bensin,Manual,1300
Daihatsu,Sigra,2023,"Rp150,000,000",24000,Bensin,Automatic,1200
Daihatsu,Sigra,2020,"Rp118,000,000",60000,Bensin,Manual,1200
Daihatsu,Terios,2019,"Rp190,000,000",72000,Bensin,Automatic,1500
Daihatsu,Sigra,2021,"Rp106,000,000",48000,Bensin,Manual,1200
Daihatsu,Xenia,2021,"Rp162,000,000",48000,Bensin,Automatic,1300
Daihatsu,Xenia,2018,"Rp129,500,000",84000,Bensin,Manual,1300
Daihatsu,Xenia,2009,"Rp80,000,000",192000,Bensin,Manual,1300
Daihatsu,Xenia,2011,"Rp89,500,000",168000,Bensin,Manual,1300
Daihatsu,Gran max,2019,"Rp83,000,000",72000,Bensin,Manual,1300
Daihatsu,Ayla,2021,"Rp127,500,000",48000,Bensin,Manual,1000
Daihatsu,Gran max,2018,"Rp82,000,000",84000,Bensin,Manual,1500
Daihatsu,Terios,2019,"Rp185,000,000",72000,Bensin,Automatic,1500
Daihatsu,Gran max,2014,"Rp95,000,000",132000,Bensin,Manual,1500
Daihatsu,Xenia,2007,"Rp65,000,000",216000,Bensin,Manual,1300
Daihatsu,Gran max,2008,"Rp62,000,000",204000,Bensin,Manual,1500
Daihatsu,Sigra,2024,"Rp115,000,000",12000,Bensin,Manual,1200
Daihatsu,Ayla,2023,"Rp129,000,000",24000,Bensin,Manual,1000
Daihatsu,Gran max,2022,"Rp96,000,000",36000,Bensin,Manual,1300
Daihatsu,Xenia,2023,"Rp190,000,000",24000,Bensin,Automatic,1300
Daihatsu,Ayla,2021,"Rp124,000,000",48000,Bensin,Manual,1000
Daihatsu,Terios,2016,"Rp164,500,000",108000,Bensin,Automatic,1500
Daihatsu,Terios,2020,"Rp150,000,000",60000,Bensin,Automatic,1500
Daihatsu,Terios,2013,"Rp108,000,000",144000,Bensin,Manual,1500
Daihatsu,Gran max,2017,"Rp110,000,000",96000,Bensin,Manual,1500
Daihatsu,Sigra,2024,"Rp133,000,000",12000,Bensin,Manual,1200
Daihatsu,Xenia,2011,"Rp84,500,000",168000,Bensin,Manual,1300
Daihatsu,Xenia,2022,"Rp183,000,000",36000,Bensin,Automatic,1300
Daihatsu,Gran max,2019,"Rp89,000,000",72000,Bensin,Manual,1500
Daihatsu,Sigra,2017,"Rp94,000,000",96000,Bensin,Manual,1200
Daihatsu,Terios,2018,"Rp170,000,000",84000,Bensin,Automatic,1500
Daihatsu,Gran max,2017,"Rp102,000,000",96000,Bensin,Manual,1500
Daihatsu,Ayla,2015,"Rp72,900,000",120000,Bensin,Manual,1000
Daihatsu,Gran max,2014,"Rp98,000,000",132000,Bensin,Manual,1500
Daihatsu,Ayla,2017,"Rp115,000,000",96000,Bensin,Manual,1000
Daihatsu,Sigra,2022,"Rp111,000,000",36000,Bensin,Manual,1200
Daihatsu,Sigra,2022,"Rp135,000,000",36000,Bensin,Manual,1200
Daihatsu,Xenia,2013,"Rp105,000,000",144000,Bensin,Manual,1300
Daihatsu,Sigra,2021,"Rp125,000,000",48000,Bensin,Manual,1200
Daihatsu,Xenia,2011,"Rp78,000,000",168000,Bensin,Manual,1300
Daihatsu,Xenia,2016,"Rp119,000,000",108000,Bensin,Manual,1300
Daihatsu,Sigra,2021,"Rp118,000,000",48000,Bensin,Manual,1200
Daihatsu,Xenia,2016,"Rp109,000,000",108000,Bensin,Manual,1300
Daihatsu,Ayla,2017,"Rp86,000,000",96000,Bensin,Manual,1000
Daihatsu,Gran max,2014,"Rp76,500,000",132000,Bensin,Manual,1500
Daihatsu,Terios,2024,"Rp198,000,000",12000,Bensin,Automatic,1500
Daihatsu,Terios,2008,"Rp89,500,000",204000,Bensin,Manual,1500
Daihatsu,Ayla,2022,"Rp115,000,000",36000,Bensin,Manual,1000
Daihatsu,Gran max,2021,"Rp150,000,000",48000,Bensin,Automatic,1500
Daihatsu,Sigra,2016,"Rp109,000,000",108000,Bensin,Manual,1200
Daihatsu,Ayla,2018,"Rp116,000,000",84000,Bensin,Manual,1000
Daihatsu,Terios,2022,"Rp210,000,000",36000,Bensin,Automatic,1500
Daihatsu,Xenia,2023,"Rp199,000,000",24000,Bensin,Automatic,1300
Daihatsu,Ayla,2021,"Rp120,000,000",48000,Bensin,Manual,1000
Daihatsu,Ayla,2021,"Rp115,000,000",48000,Bensin,Manual,1000
Daihatsu,Xenia,2007,"Rp62,500,000",216000,Bensin,Manual,1300
Daihatsu,Xenia,2020,"Rp165,000,000",60000,Bensin,Automatic,1300
Daihatsu,Ayla,2024,"Rp170,000,000",12000,Bensin,Automatic,1000
Daihatsu,Ayla,2018,"Rp105,000,000",84000,Bensin,Manual,1000
Daihatsu,Gran max,2012,"Rp80,000,000",156000,Bensin,Manual,1500
Daihatsu,Terios,2022,"Rp200,500,000",36000,Bensin,Automatic,1500
Daihatsu,Terios,2021,"Rp185,000,000",48000,Bensin,Automatic,1500
Daihatsu,Ayla,2018,"Rp84,000,000",84000,Bensin,Manual,1000
Daihatsu,Ayla,2018,"Rp118,000,000",84000,Bensin,Manual,1000
Daihatsu,Xenia,2019,"Rp153,000,000",72000,Bensin,Automatic,1300
Daihatsu,Terios,2023,"Rp304,250,000",36000,Bensin,Automatic,1500
Daihatsu,Xenia,2018,"Rp144,000,000",84000,Bensin,Manual,1300
Daihatsu,Terios,2013,"Rp115,000,000",144000,Bensin,Manual,1500
Daihatsu,Xenia,2015,"Rp107,500,000",120000,Bensin,Manual,1300
Daihatsu,Ayla,2022,"Rp109,000,000",36000,Bensin,Manual,1000
Daihatsu,Gran max,2021,"Rp135,000,000",48000,Bensin,Manual,1500
Daihatsu,Gran max,2011,"Rp87,500,000",168000,Bensin,Manual,1500
Daihatsu,Gran max,2011,"Rp84,500,000",168000,Bensin,Manual,1500
Daihatsu,Xenia,2022,"Rp167,500,000",36000,Bensin,Automatic,1300
Daihatsu,Gran max,2017,"Rp82,000,000",96000,Bensin,Manual,1500
Daihatsu,Ayla,2023,"Rp130,000,000",24000,Bensin,Manual,1000
Daihatsu,Sigra,2021,"Rp120,000,000",48000,Bensin,Manual,1200
Daihatsu,Gran max,2020,"Rp95,000,000",60000,Bensin,Manual,1300
Daihatsu,Ayla,2019,"Rp108,500,000",72000,Bensin,Manual,1000
Daihatsu,Sigra,2020,"Rp122,000,000",60000,Bensin,Manual,1200
Daihatsu,Xenia,2024,"Rp215,450,000",12000,Bensin,Automatic,1300
Daihatsu,Sigra,2024,"Rp158,000,000",12000,Bensin,Automatic,1200
Daihatsu,Ayla,2022,"Rp132,000,000",36000,Bensin,Manual,1000
Daihatsu,Xenia,2011,"Rp95,000,000",168000,Bensin,Manual,1300
Daihatsu,Sigra,2023,"Rp120,000,000",24000,Bensin,Manual,1200
Daihatsu,Gran max,2019,"Rp86,000,000",72000,Bensin,Manual,1500
Daihatsu,Gran max,2018,"Rp84,000,000",84000,Bensin,Manual,1300
Daihatsu,Sigra,2024,"Rp148,000,000",12000,Bensin,Manual,1200
Daihatsu,Terios,2018,"Rp165,000,000",84000,Bensin,Automatic,1500
Daihatsu,Terios,2014,"Rp114,000,000",132000,Bensin,Manual,1500
Daihatsu,Sigra,2024,"Rp144,900,000",12000,Bensin,Manual,1200
Daihatsu,Gran max,2010,"Rp65,000,000",180000,Bensin,Manual,1300
Daihatsu,Ayla,2015,"Rp71,000,000",120000,Bensin,Manual,1000
Daihatsu,Ayla,2014,"Rp79,500,000",132000,Bensin,Manual,1000
Daihatsu,Terios,2023,"Rp221,500,000",24000,Bensin,Automatic,1500
Daihatsu,Terios,2017,"Rp150,000,000",96000,Bensin,Automatic,1500
Daihatsu,Xenia,2019,"Rp155,000,000",72000,Bensin,Automatic,1300
Daihatsu,Ayla,2024,"Rp147,500,000",12000,Bensin,Manual,1000
Daihatsu,Sigra,2024,"Rp131,000,000",12000,Bensin,Manual,1200
Daihatsu,Xenia,2022,"Rp181,000,000",36000,Bensin,Automatic,1300
Daihatsu,Xenia,2017,"Rp132,000,000",96000,Bensin,Manual,1300
Daihatsu,Xenia,2011,"Rp88,000,000",168000,Bensin,Manual,1300
Daihatsu,Gran max,2022,"Rp148,000,000",36000,Bensin,Manual,1500
Daihatsu,Terios,2020,"Rp185,000,000",60000,Bensin,Automatic,1500
Daihatsu,Gran max,2018,"Rp119,000,000",84000,Bensin,Manual,1300
Daihatsu,Xenia,2023,"Rp195,000,000",24000,Bensin,Automatic,1300
Daihatsu,Gran max,2020,"Rp117,900,000",60000,Bensin,Manual,1300
Daihatsu,Xenia,2022,"Rp207,500,000",36000,Bensin,Automatic,1300
Daihatsu,Ayla,2015,"Rp75,000,000",120000,Bensin,Manual,1000
Daihatsu,Sigra,2020,"Rp125,000,000",60000,Bensin,Manual,1200
Daihatsu,Ayla,2017,"Rp95,000,000",96000,Bensin,Manual,1000
Daihatsu,Xenia,2015,"Rp100,000,000",120000,Bensin,Manual,1300
Daihatsu,Sigra,2024,"Rp136,000,000",12000,Bensin,Manual,1200
Daihatsu,Ayla,2023,"Rp145,000,000",24000,Bensin,Manual,1000
Daihatsu,Xenia,2010,"Rp85,000,000",180000,Bensin,Manual,1300
Daihatsu,Xenia,2014,"Rp99,000,000",132000,Bensin,Manual,1300
Daihatsu,Xenia,2014,"Rp115,000,000",132000,Bensin,Manual,1300
Daihatsu,Xenia,2012,"Rp100,000,000",156000,Bensin,Manual,1300
Daihatsu,Terios,2020,"Rp214,000,000",60000,Bensin,Automatic,1500
Daihatsu,Terios,2023,"Rp205,000,000",24000,Bensin,Automatic,1500
Daihatsu,Gran max,2019,"Rp98,900,000",72000,Bensin,Manual,1500
Daihatsu,Gran max,2023,"Rp132,000,000",24000,Bensin,Manual,1500
Daihatsu,Xenia,2020,"Rp140,000,000",60000,Bensin,Manual,1300
Daihatsu,Gran max,2018,"Rp100,000,000",84000,Bensin,Manual,1300
Daihatsu,Terios,2011,"Rp117,000,000",168000,Bensin,Manual,1500
Daihatsu,Gran max,2015,"Rp75,000,000",120000,Bensin,Manual,1300
Daihatsu,Xenia,2019,"Rp157,000,000",72000,Bensin,Automatic,1300
Daihatsu,Ayla,2019,"Rp128,000,000",72000,Bensin,Manual,1000
Daihatsu,Ayla,2016,"Rp90,000,000",108000,Bensin,Manual,1000
Daihatsu,Sigra,2019,"Rp108,000,000",72000,Bensin,Manual,1200
Daihatsu,Gran max,2019,"Rp108,000,000",72000,Bensin,Manual,1500
Daihatsu,Gran max,2019,"Rp86,000,000",72000,Bensin,Manual,1300
Daihatsu,Ayla,2016,"Rp79,500,000",108000,Bensin,Manual,1000
Daihatsu,Gran max,2017,"Rp100,000,000",96000,Bensin,Manual,1300
Daihatsu,Xenia,2017,"Rp122,000,000",96000,Bensin,Manual,1300
Daihatsu,Ayla,2022,"Rp120,000,000",36000,Bensin,Manual,1000
Daihatsu,Xenia,2011,"Rp105,000,000",168000,Bensin,Manual,1300
Daihatsu,Xenia,2021,"Rp170,000,000",48000,Bensin,Automatic,1300
Daihatsu,Terios,2023,"Rp220,000,000",24000,Bensin,Automatic,1500
Daihatsu,Terios,2018,"Rp175,000,000",84000,Bensin,Automatic,1500
Daihatsu,Ayla,2021,"Rp125,000,000",48000,Bensin,Manual,1000
Daihatsu,Sigra,2020,"Rp130,000,000",60000,Bensin,Manual,1200
Daihatsu,Terios,2019,"Rp191,000,000",72000,Bensin,Automatic,1500
Daihatsu,Sigra,2019,"Rp129,000,000",72000,Bensin,Manual,1200
Daihatsu,Terios,2018,"Rp180,000,000",84000,Bensin,Automatic,1500
Daihatsu,Terios,2013,"Rp116,000,000",144000,Bensin,Manual,1500
Daihatsu,Gran max,2018,"Rp119,000,000",84000,Bensin,Manual,1500
Daihatsu,Sigra,2021,"Rp122,000,000",48000,Bensin,Manual,1200
Daihatsu,Sigra,2017,"Rp104,000,000",96000,Bensin,Manual,1200
Daihatsu,Xenia,2021,"Rp145,000,000",48000,Bensin,Manual,1300
Daihatsu,Gran max,2020,"Rp92,000,000",60000,Bensin,Manual,1500
